"StockDatabaseID","StockKey","StockKeyLabel","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","ActiveYear","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate","ModelType","ModelName"
3262,169093,"dab.27.3a4","Dab (Limanda limanda) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",136525,"dab-nsea",2023,"Limanda limanda","Dab","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","3",2022,3,2025,"Method 2.2 Constant Harvest Rate",NA,"MSY","Catches","topped up","No","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.4",NA,"2023-01-09T12:17:07.84+01:00",NA,NA
3263,169100,"fle.27.3a4","Flounder (Platichthys flesus) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",136529,"fle-nsea",2023,"Platichthys flesus","Flounder","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","3",2023,2,2025,"Method 2.2 Constant Harvest Rate",NA,"MSY","Catches","Discards were quantified for the years 2002–2022. Discards ranged between 12% and 49% of the total catch. In 2022, discard information was provided for 80% of the total landings.","No","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.9",18189,"2023-11-09T13:10:06.23+01:00",NA,NA
3264,169112,"had.27.5a","Haddock (Melanogrammus aeglefinus) in Division 5.a (Iceland grounds)",136543,"had-iceg",2023,"Melanogrammus aeglefinus","Haddock","Greenland Sea Ecoregion, Iceland Sea Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2023,1,2024,"Age-structured model",NA,"MP","Catches","","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","2.3.7",17956,"2023-06-20T16:19:21.027+01:00","A",NA
3265,169187,"ple.27.7e","Plaice (Pleuronectes platessa) in Division 7.e (western English Channel)",136626,"ple-echw",2023,"Pleuronectes platessa","Plaice","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","3.2",2022,2,2024,"Survey biomass trend applying the rfb rule for advice",NA,"MSY","Catches","Advice","No","demersal benthivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.34",NA,"2023-11-14T10:07:45.84+01:00","A","XSA"
3266,169188,"ple.27.7a","Plaice (Pleuronectes platessa) in Division 7.a (Irish Sea)",136627,"ple-iris",2023,"Pleuronectes platessa","Plaice","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age based assessment model (Aarts and Poos, 2009) accepted for trends.",NA,"MSY","Catches","Assessment","NA","demersal benthivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.36",18226,"2023-06-27T15:35:53.46+01:00","A","SAM"
3267,169067,"bsf.27.nea","Black scabbardfish (Aphanopus carbo) in subareas 1, 2, 4-8, 10, and 14, and divisions 3.a, 9.a, and 12.b (Northeast Atlantic and Arctic Ocean) ",141062,"bsf-nea",2023,"Aphanopus carbo","Black scabbardfish","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2022,2,2024,"Trends-based assessment",NA,"PA","Catches","not used","No","pelagic piscivore","Pelagic","large bathypelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.14",NA,"2023-12-07T12:27:23.407+01:00",NA,NA
3268,169111,"had.27.5b","Haddock (Melanogrammus aeglefinus) in Division 5.b (Faroes grounds)",136542,"had-faro",2023,"Melanogrammus aeglefinus","Haddock","Faroes Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks","1.7",2023,1,2024,"SAM",NA,"MSY","Fishing mortality","not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","4.3.3",18478,"2023-12-05T12:46:46.557+01:00","A","SAM"
3269,169237,"pok.27.3a46","Saithe (Pollachius virens) in Subareas 4, 6 and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)",136674,"sai-3a46",2023,"Pollachius virens","Saithe","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2023,1,2024,"Age-based analytical assessment (SAM)",NA,"MSY","Catches","Discards are included","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.38",17807,"2023-11-24T13:11:08.747+01:00","A","SAM"
3270,169155,"nep.fu.22","Norway lobster (Nephrops norvegicus) in divisions 7.f and 7.g, Functional Unit 22 (Celtic Sea, Bristol Channel)",136596,"nep-22",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.30",18412,"2023-11-14T11:50:18.727+01:00","O","Unknown"
3271,169152,"nep.fu.17","Norway lobster (Nephrops norvegicus) in Division 7.b, Functional Unit 17 (west of Ireland, Aran grounds)",136592,"nep-17",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MP","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.8",18432,"2023-11-14T11:47:30.793+01:00","O","Unknown"
3272,169153,"nep.fu.19","Norway lobster (Nephrops norvegicus) in divisions 7.a, 7.g, and 7.j, Functional Unit 19 (Irish Sea, Celtic Sea, eastern part of southwest of Ireland)",136593,"nep-19",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MP","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.15",18414,"2023-11-14T11:49:08.753+01:00","O","Unknown"
3273,169277,"sol.27.20-24","Sole (Solea solea) in subdivisions 20-24 (Skagerrak and Kattegat, western Baltic Sea)",136717,"sol-kask",2023,"Solea solea","Sole","Baltic Sea Ecoregion, Greater North Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGNS","Advice Drafting Group for North Sea stocks","1",2023,1,2024,"Age-structured model (SAM), uses landings in model, discard inc. afterwards in forecast",NA,"MP","Catches","Advice","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.46",18204,"2023-06-30T11:03:51.177+01:00","A","SAM"
3274,169104,"ghl.27.561214","Greenland halibut (Reinhardtius hippoglossoides) in subareas 5, 6, 12, and 14 (Iceland and Faroes grounds, West of Scotland, North of Azores, East of Greenland)",136533,"ghl-grn",2023,"Reinhardtius hippoglossoides","Greenland halibut","Arctic Ocean Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2023,1,2024,"Analytical assessment (Gadget) that uses catches in the model and in the forecast.",NA,"MSY","Catches","not used","NA","pelagic piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","2.3.6",17952,"2023-06-20T16:18:36.847+01:00","O","Unknown"
3275,169101,"gag.27.nea","Tope (Galeorhinus galeus) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136530,"gag-nea",2023,"Galeorhinus galeus","Tope","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2023,4,2027,"no assessment",NA,"PA","Landings","not used","Yes in year(s) 2015, 2019, 2023","demersal piscivore","Elasmobranch","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.15",18275,"2023-10-12T11:20:11.187+01:00",NA,NA
3276,169289,"thr.27.nea","Thresher sharks (Alopias spp.) in Subareas 10, 12, Divisions 7.c-k, 8.d-e, and Subdivisions 5.b.1, 9.b.1, 14.b.1 (Northeast Atlantic)",149796,"thr-nea",2023,"Alopias","Thresher sharks","Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2023,4,2027,"no assessment",NA,"PA","No directed fisheries","Not used","No","na","Elasmobranch","na",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.43",NA,"2023-10-12T16:04:51.307+01:00",NA,NA
3277,169076,"cod.27.24-32","Cod (Gadus morhua) in subdivisions 24-32, eastern Baltic stock (eastern Baltic Sea)",136509,"cod-2532",2023,"Gadus morhua","Cod","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","1",2023,1,2024,"Age–length based analytical assessment with Stock Synthesis model",NA,"PA","Catches","Advice","NA","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","",17782,"2023-05-31T12:30:52.13+01:00","A","SS3"
3278,169131,"jaa.27.10a2","Blue jack mackerel (Trachurus picturatus) in Subdivision 10.a.2 (Azores grounds)",136569,"jaa-10",2023,"Trachurus picturatus","Blue jack mackerel","Azores Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine","5",2022,2,2024,"No assessment",NA,"PA","Catches","","Yes in year(s) 2018","benthopelagic benthivore","Pelagic","medium benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","",NA,"2023-01-03T11:16:50.22+01:00",NA,NA
3279,169241,"sal.27.22-31","Salmon (Salmo salar) in subdivisions 22-31 (Baltic Sea, excluding the Gulf of Finland)",136678,"sal-2431",2023,"Salmo salar","Salmon","Baltic Sea Ecoregion","WGBAST","Assessment Working Group on Baltic Salmon and Trout","RG/ADGSalmon","Salmon Review and Advice Drafting Group","1",2023,1,2024,"Analytical model, Bayesian state-space model for a majority of rivers in AUs 1–4",NA,"MSY","Catches","Assessment","NA","pelagic piscivore","Pelagic","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","8.3.15",NA,"2023-05-31T13:58:57.367+01:00","B","Unknown"
3280,169086,"cod.27.21","Cod (Gadus morhua) in Subdivision 21 (Kattegat)",136519,"cod-kat",2023,"Gadus morhua","Cod","Greater North Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGNS","Advice Drafting Group for North Sea stocks","3",2023,1,2024,"Age-based analytical assessment (stochastic state–space model SAM) considered indicative of trends only",NA,"PA","Catches","Assessment","Yes in year(s) 2018","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","",18297,"2023-06-30T10:57:49.427+01:00","A","SAM"
3281,169192,"pol.27.3a4","Pollack (Pollachius pollachius) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",136633,"pol-nsea",2023,"Pollachius pollachius","Pollack","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","5.2",2021,3,2024,"no assessment",NA,"PA","Catches","Not used","Yes in year(s) 2016, 2021","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.32",NA,"2021-10-26T13:10:49.377+01:00",NA,NA
3282,169275,"sol.27.7e","Sole (Solea solea) in Division 7.e (western English Channel)",136715,"sol-echw",2023,"Solea solea","Sole","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age-structured model (XSA)",NA,"MSY","Catches","Advice","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","",17949,"2023-06-29T08:46:00.603+01:00","A","XSA"
3283,169163,"nep.fu.33","Norway lobster (Nephrops norvegicus) in Division 4.b, Functional Unit 33 (central North Sea, Horn’s Reef)",136604,"nep-33",2023,"Nephrops norvegicus","Norway lobster","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","4.14",2022,2,2024,"Data-limited approach for Nephrops",NA,"PA","Catches","not used","Yes in year(s) 2019, 2022","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.15",NA,"2022-11-04T11:53:25.273+01:00",NA,NA
3284,169257,"sbr.27.9","Blackspot seabream (Pagellus bogaraveo) in Subarea 9 (Atlantic Iberian waters)",136695,"sbr-ix",2023,"Pagellus bogaraveo","Blackspot seabream","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2022,2,2024,"Trends-based assessment",NA,"PA","Catches","Not used","Yes in year(s) 2014, 2018, 2022","benthopelagic benthivore","Demersal","medium benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.38",NA,"2023-11-14T10:15:11.583+01:00",NA,NA
3446,169274,"sol.27.7d","Sole (Solea solea) in Division 7.d (eastern English Channel)",136714,"sol-eche",2023,"Solea solea","Sole","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2023,1,2024,"Age-based analytical assessment (SAM)",NA,"MSY","Catches","no","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.47",18120,"2023-11-10T09:51:04.61+01:00","A","SAM"
3285,169065,"bll.27.3a47de","Brill (Scophthalmus rhombus) in Subarea 4 and divisions 3.a and 7.d-e (North Sea, Skagerrak and Kattegat, English Channel)",136497,"bll-nsea",2023,"Scophthalmus rhombus","Brill","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","2",2023,1,2024,"SPiCT",NA,"MSY","Catches","Discards are estimated around 5.3% (average 2020–2022). Discards are available from 2014 onwards. In 2022, discards are provided for 59% of the landings. Discards are not included in the assessment but are used to provide advice.","NA","demersal piscivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.1",18206,"2023-06-28T10:26:48.46+01:00","B","SPiCT"
3286,169296,"usk.27.1-2","Tusk (Brosme brosme) in subareas 1 and 2 (Northeast Arctic)",136732,"usk-arct",2023,"Brosme brosme","Tusk","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2023,2,2025,"Trends in the cpue assessment",NA,"MSY","Catches","Not used","Yes in year(s) 2012, 2021","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.44",18101,"2023-05-24T12:44:32.453+01:00",NA,NA
3287,169133,"lin.27.1-2","Ling (Molva molva) in subareas 1 and 2 (Northeast Arctic)",136571,"lin-arct",2023,"Molva molva","Ling","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2023,2,2025,"Cpue trends-based assessment",NA,"MSY","Catches","not used","Yes in year(s) 2013, 2021","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.22",18102,"2023-05-23T15:44:35.73+01:00",NA,NA
3289,169298,"usk.27.12ac","Tusk (Brosme brosme) in Subarea 12, excluding Division 12.b (southern Mid-Atlantic Ridge)",136734,"usk-mar",2023,"Brosme brosme","Tusk","Greenland Sea Ecoregion, Iceland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.3",2019,5,2024,"no assessment",NA,"PA","Catches","Not used","No","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.47",NA,"2022-09-30T12:47:46.063+01:00",NA,NA
3290,169299,"usk.27.3a45b6a7-912b","Tusk (Brosme brosme) in subareas 4 and 7-9 and divisions 3.a, 5.b, 6.a, and 12.b (Northeast Atlantic)",136735,"usk-oth",2023,"Brosme brosme","Tusk","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2023,2,2025,"Cpue trends-based assessment",NA,"MSY","Catches","Not used","Yes in year(s) 2021","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.46",18100,"2023-05-24T14:28:50.14+01:00",NA,NA
3291,169300,"usk.27.6b","Tusk (Brosme brosme) in Division 6.b (Rockall)",136736,"usk-rock",2023,"Brosme brosme","Tusk","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","5.2",2022,2,2024,"no assessment",NA,"PA","Catches","yes","Yes in year(s) 2012, 2018","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.49",NA,"2022-09-30T13:01:28.783+01:00",NA,NA
3292,169263,"reb.27.5a14","Beaked redfish  (Sebastes mentella) in Subarea 14 and Division 5.a, Icelandic slope stock (East of Greenland, Iceland grounds)",136703,"smn-con",2023,"Sebastes mentella","Beaked redfish","Arctic Ocean Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2023,1,2024,"Survey trends-based assessment",NA,"MSY/PA","Catches","Not used","NA","demersal piscivore","Demersal","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","2.3.11",18179,"2023-06-20T17:07:30.17+01:00","AL","Gadget"
3293,169264,"reb.2127.dp","Beaked redfish (Sebastes mentella) in ICES subareas 5, 12, and 14 (Iceland and Faroe grounds, North of Azores, East of Greenland) and NAFO subareas 1 and 2 (deep pelagic stock > 500 m) ",136704,"smn-dp",2023,"Sebastes mentella","Beaked redfish","Arctic Ocean Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","2.13",2021,3,2024,"Analytical age-length structured, catches in model and forecast",NA,"MSY","Catches","Not used","NA","demersal piscivore","Pelagic","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","2.3.12",NA,"2022-01-14T11:07:39.67+01:00","AL","Gadget"
3294,169266,"reb.2127.sp","Beaked redfish (Sebastes mentella) in ICES subareas 5, 12, and 14 (Iceland and Faroe grounds, North of Azores, East of Greenland) and NAFO subareas 1 and 2 (shallow pelagic stock < 500 m)",136706,"smn-sp",2023,"Sebastes mentella","Beaked redfish","Arctic Ocean Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","3",2021,3,2024,"Survey trends-based assessment",NA,"PA","Catches","Not used","No","demersal piscivore","Pelagic","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","2.3.9",NA,"2023-01-05T10:46:02.457+01:00",NA,NA
3295,169267,"reg.27.561214","Golden redfish (Sebastes norvegicus) in subareas 5, 6, 12, and 14 (Iceland and Faroes grounds, West of Scotland, North of Azores, East of Greenland)",136707,"smr-5614",2023,"Sebastes norvegicus","Golden redfish","Arctic Ocean Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2023,1,2024,"Age- and length-structured model (Gadget)",NA,"MSY","Catches","Not used","NA","demersal piscivore","Demersal","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","2.3.13",17900,"2023-06-20T17:06:17.567+01:00","A","SAM"
3296,169176,"ory.27.nea","Orange roughy (Hoplostethus atlanticus) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136613,"ory-comb",2023,"Hoplostethus atlanticus","Orange roughy","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.3",2020,4,2024,"no assessment",NA,"PA","Catches","not used","No","na","Demersal","na",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.28",NA,"2024-01-08T13:05:00.78+01:00",NA,NA
3297,169234,"rng.27.5b6712b","Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel, Faroes grounds, and western Hatton Bank)",136669,"rng-5b67",2023,"Coryphaenoides rupestris","Roundnose grenadier","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","5.2",2022,2,2024,"catch only",NA,"PA","Catches","yes","Yes in year(s) 2016, 2020","pelagic crustaceavore","Demersal","large bathypelagic",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.37",NA,"2023-11-14T09:49:51.687+01:00",NA,NA
3298,169051,"ane.27.8","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)",136484,"ane-bisc",2023,"Engraulis encrasicolus","Anchovy","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine","1",2023,1,2024,"Two-stage Bayesian biomass dynamic model (CBBM)",NA,"MP","Catches","not used","NA","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.1",18501,"2023-11-27T14:14:18.267+01:00","A",NA
3299,169058,"aru.27.5b6a","Greater silver smelt (Argentina silus) in divisions 5.b and 6.a (Faroes grounds and west of Scotland)",150497,"arg-5b6a",2023,"Argentina silus","Greater silver smelt","Celtic Seas Ecoregion, Faroes Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","1",2023,1,2024,"Survey trends-based assessment",NA,"MSY","Catches","NA","NA","pelagic planktivore","Pelagic","medium bathydemersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.5",18020,"2023-05-23T08:46:07.713+01:00","A","SAM"
3445,169134,"lin.27.5b","Ling (Molva molva) in Division 5.b (Faroes grounds)",136573,"lin-faro",2023,"Molva molva","Ling","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","1",2023,1,2024,"SAM",NA,"MSY","Catches","not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.23",18017,"2023-05-23T11:36:46.737+01:00","A","SAM"
3307,169118,"her.27.20-24","Herring (Clupea harengus) in subdivisions 20-24, spring spawners (Skagerrak, Kattegat, and western Baltic)",136555,"her-3a22",2023,"Clupea harengus","Herring","Baltic Sea Ecoregion, Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGBS","Baltic Sea Advice Drafting Group","1.2",2023,1,2024,"Age-structured model (SAM)",NA,"MSY","Catches","negligible","NA","pelagic planktivore","Pelagic","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.5",17746,"2023-06-21T11:23:05.13+01:00","A","SAM"
3308,169081,"cod.27.5b2","Cod (Gadus morhua) in Subdivision 5.b.2 (Faroe Bank)",136515,"cod-farb",2023,"Gadus morhua","Cod","Faroes Ecoregion","NWWG","North-Western Working Group","ADGICAPFS","Advice Drafting Group on Icelandic capelin and Faroese fish stocks","3.8",2022,2,2024,"Survey biomass index applying the rb rule for advice (ICES, 2022)",NA,"PA","Catches","not used","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","4.3.2",NA,"2023-10-26T15:50:54.927+01:00",NA,NA
